District,Year,Month,Rainfall_mm,Temperature_C,Humidity_pct,Population_Density,Dengue_Cases,Outbreak
Puttalam,2024,8,339.24612243173567,22.341270657128774,78.79009107518705,6402.3464734431,32,0
Puttalam,2024,9,265.5157425254853,24.759069429561528,85.10075364188009,3695.41623399721,25,0
Puttalam,2024,10,60.692663140874785,24.870925518999243,87.96582623835948,3846.2665245333897,15,0
Puttalam,2024,11,111.12482178957106,28.038147393568075,93.49035288988892,4218.0393735367525,22,0
Puttalam,2024,12,305.1139538477456,32.716175497523565,88.34607100897993,5321.928111058927,29,0
Anuradhapura,2018,1,306.8212623341587,30.963668878131053,67.32507034690238,5702.968982855877,26,0
Anuradhapura,2018,2,192.83398910754022,27.449456305231852,75.96828700917033,4704.879844463227,22,0
Anuradhapura,2018,3,137.52387520576679,30.171148531912017,66.4358943264807,1674.123691684003,14,0
Anuradhapura,2018,4,57.09348800290282,25.372573549294735,84.78633701714188,3802.378866270451,9,0
Anuradhapura,2018,5,155.6255261138681,24.639689170650062,86.93109495610567,733.1442414754947,9,0
Anuradhapura,2018,6,122.0998730760653,31.8297081467911,94.3163200901617,1482.1433571762127,29,0
Anuradhapura,2018,7,173.97503938386745,33.1915461776866,91.6536058028967,2892.2149818064354,24,0
Anuradhapura,2018,8,291.60373613233867,22.951627472433316,61.89307717881779,4566.761795153208,28,0
Anuradhapura,2018,9,162.35981617280115,24.10337631178403,79.01843213635462,4563.560880036644,25,0
Anuradhapura,2018,10,238.36510005236659,29.669911640250067,92.55146680292367,1410.8727476433485,26,0
Anuradhapura,2018,11,189.49966524799893,27.20648878273215,64.26855886734364,2254.7071571444244,19,0
Anuradhapura,2018,12,148.9907840643748,26.199107530303877,71.36959324182493,1336.7339738799776,13,0
Anuradhapura,2019,1,79.97574368219409,22.37439205119552,64.65087778303972,6485.839671370479,11,0
Anuradhapura,2019,2,126.36148328319055,27.280205437333258,93.3679072557085,2559.054667188655,24,0
Anuradhapura,2019,3,199.36361118978633,22.87737784583729,73.65350667854304,931.0526388925954,22,0
Anuradhapura,2019,4,134.0302099363018,22.52358467020997,76.87900718679657,5835.222503216795,15,0
Anuradhapura,2019,5,333.8274891720689,28.7523509635379,69.01138001793487,2323.862888919981,32,0
Anuradhapura,2019,6,275.82825856356476,32.692801617697114,69.84110092582173,4514.903174474006,27,0
Anuradhapura,2019,7,153.42054337799158,30.9916809142085,89.17611498519928,3871.6166559580233,12,0
Anuradhapura,2019,8,112.02770392773544,27.56607697464742,87.45718744199648,3740.2970656938664,24,0
Anuradhapura,2019,9,171.45197709177074,31.17127030754729,80.1709390239615,3968.71914866197,13,0
Anuradhapura,2019,10,204.2654942353827,27.678808926343002,88.38298780424577,2540.156705889649,21,0
Anuradhapura,2019,11,347.72131909162636,33.053285897632136,93.28330974198558,1180.151011388909,32,0
Anuradhapura,2019,12,313.70351592535235,28.14361891354778,62.613961561460776,1436.8831793411819,28,0
Anuradhapura,2020,1,330.09694943238736,25.376741271250097,72.08369467284892,2326.008728750526,28,0
Anuradhapura,2020,2,244.8542482992905,22.13590184348578,70.71326693880061,5701.381720171158,25,0
Anuradhapura,2020,3,343.919765717617,23.362600101832086,62.49511296707377,4303.053509678859,31,0
Anuradhapura,2020,4,124.55168417455967,27.06250140156218,80.32432344893236,1237.072351891648,15,0
Anuradhapura,2020,5,326.18611307749654,23.17793548334239,88.68744047556473,4508.656930467009,37,0
Anuradhapura,2020,6,206.83628563696473,27.406206097220693,67.71039082870699,2780.783692067914,32,0
Anuradhapura,2020,7,173.44482792129807,31.758875448907474,92.58352569872147,2415.0829021090562,24,0
Anuradhapura,2020,8,166.32867617255354,32.256362664365255,65.7074655826113,6735.093289353015,20,0
Anuradhapura,2020,9,84.26079299086089,26.709522139550742,89.46041122896705,4213.14206582252,9,0
Anuradhapura,2020,10,119.2938584278426,24.698004767512,60.71076458956129,714.5236271699829,12,0
Anuradhapura,2020,11,234.62082400042408,27.24891273021747,81.19725142772387,1010.6017997358241,19,0
Anuradhapura,2020,12,200.31116332154247,30.993024315156532,78.45486305810553,5916.90100238577,22,0
Anuradhapura,2021,1,161.33904607517525,33.64856390275588,68.84303577156942,6089.604196212452,19,0
Anuradhapura,2021,2,119.79192589293326,29.07448905343194,62.362191902750645,1416.458701864203,16,0
Anuradhapura,2021,3,111.93050850561619,33.35605841935647,62.80311487767139,5698.658980074253,23,0
Anuradhapura,2021,4,114.8222832880333,26.112422956930367,78.11903268126652,5027.55015921713,6,0
Anuradhapura,2021,5,98.49470667594521,27.215259081630524,82.01646797305412,1652.9570398017484,16,0
Anuradhapura,2021,6,231.77424426218673,26.492028441764408,70.63566211760521,3855.2982407388613,27,0
Anuradhapura,2021,7,158.49864213166197,26.420216918711336,60.492610793027914,4828.55164818575,15,0
Anuradhapura,2021,8,301.34006236354844,30.622695211010445,84.77802234763057,6653.8492434355185,31,0
Anuradhapura,2021,9,54.510571156920065,33.116795084539234,83.406064236366,5712.485637207983,7,0
Anuradhapura,2021,10,100.60142243467054,30.822273070009583,60.76935231242881,6107.648152534104,10,0
Anuradhapura,2021,11,255.95817497459748,30.900847089584225,67.2247153885292,6779.418917467496,25,0
Anuradhapura,2021,12,111.0444686156228,26.007361365697257,72.48762116834631,2155.020189041889,14,0
Anuradhapura,2022,1,120.99751500615807,33.48605310915691,65.41402159554283,2710.917013424797,12,0
Anuradhapura,2022,2,309.3380937445798,31.608854000541953,76.05013710071186,4847.440070413468,34,0
Anuradhapura,2022,3,227.35101696638637,33.196625877417034,90.44064160129003,3238.174819415638,30,0
Anuradhapura,2022,4,85.47574029813944,22.163963066073652,77.04201672731996,755.0390176780762,15,0
Anuradhapura,2022,5,337.51601384993546,27.62472293286808,88.49259188976426,2805.8168079106877,40,0
Anuradhapura,2022,6,72.53714358002513,22.788434536627065,81.09661769246522,2384.637422382242,12,0
Anuradhapura,2022,7,175.1704984467143,32.09235931881232,87.13282035205259,5947.795918510034,14,0
Anuradhapura,2022,8,250.26160716164193,29.91383377040014,66.4110446688851,3694.6262382877712,24,0
Anuradhapura,2022,9,289.8856724063029,31.701882032225033,70.17397924867653,2189.1384493257046,28,0
Anuradhapura,2022,10,117.01830752052155,28.013028161894077,69.33983680553635,1191.4275250266192,10,0
Anuradhapura,2022,11,58.91114971488935,32.503629300124146,61.88858843727301,2335.9125204899856,13,0
Anuradhapura,2022,12,179.34980291337007,23.708705391305656,93.9405011624084,4363.724303067527,27,0
Anuradhapura,2023,1,228.23252799040696,23.270779112931706,61.51196147657372,566.5395021544743,24,0
Anuradhapura,2023,2,64.16244666719263,32.99835050414711,70.61315367237336,570.1301180453055,12,0
Anuradhapura,2023,3,59.18369716538899,32.325483023710845,82.43747465773701,3118.053474736721,7,0
Anuradhapura,2023,4,334.7776945180716,31.395339735121844,76.67317078449469,2310.8743347980903,34,0
Anuradhapura,2023,5,180.38259062987052,31.744518856129595,84.6223686987472,6906.730852612369,19,0
Anuradhapura,2023,6,203.47328319943492,25.02496720678664,70.50277943813867,2003.8772286262506,17,0
Anuradhapura,2023,7,338.0962418978892,29.29947475308427,79.1352321947549,3016.950626899626,27,0
Anuradhapura,2023,8,342.85794084194293,22.74542954311986,80.92864617771548,2047.5568127390668,42,0
Anuradhapura,2023,9,179.73634337911838,22.268733519613157,69.53985396903387,6608.133836891864,20,0
Anuradhapura,2023,10,315.1015404562453,23.323702134215985,62.53721761362989,6413.4041869137345,22,0
Anuradhapura,2023,11,237.7564473492399,26.475927802288133,87.63461099629245,2180.7053869634265,24,0
Anuradhapura,2023,12,134.00537799490212,25.356218458525376,66.1160108026876,5082.096818255835,18,0
Anuradhapura,2024,1,197.05915810303657,33.97181922630022,71.23330072463209,6132.7766241860445,15,0
Anuradhapura,2024,2,182.89701041789547,22.32708820774198,87.9586057580933,2700.0142114171254,25,0
Anuradhapura,2024,3,164.57780514508306,33.599455789627,68.76721658306438,1008.4295384292278,19,0
Anuradhapura,2024,4,271.3030614062676,30.599235066881604,91.36355971117244,1987.2358601245091,29,0
Anuradhapura,2024,5,189.5583575847182,22.604042963211295,82.88573979819044,5481.063465421351,25,0
Anuradhapura,2024,6,228.06439660361104,26.25675915568213,85.48427316379801,4462.859770040096,27,0
Anuradhapura,2024,7,214.57096004292976,27.561354748232148,93.86208386568231,1408.3663801401913,20,0
Anuradhapura,2024,8,211.08777951380713,24.382777599723443,69.0390964111306,2949.501298397734,18,0
Anuradhapura,2024,9,332.60062467356744,31.019152913436542,85.6984875870578,5440.682543197569,26,0
Anuradhapura,2024,10,153.8953986540111,32.95876819821396,63.17960708876123,376.6180582327252,17,0
Anuradhapura,2024,11,280.0594835566154,26.251125281092143,66.62177551527937,1570.578402034297,27,0
Anuradhapura,2024,12,172.130299857715,22.43844131729,65.75402290617257,2525.228722708797,26,0
Polonnaruwa,2018,1,82.78610147331887,31.45638678757252,75.06438801432401,6720.364193240459,12,0
Polonnaruwa,2018,2,266.6467349460929,33.33800986029295,82.09659555241507,729.0942822930147,22,0
Polonnaruwa,2018,3,118.7256333581255,32.192895867826145,68.1073725164952,5160.123866525174,11,0
Polonnaruwa,2018,4,204.52318813892768,22.162738930598984,72.06168502546944,6022.941500683567,18,0
Polonnaruwa,2018,5,344.22822442088835,26.995689055826894,70.87739979611987,1669.2246462193225,35,0
Polonnaruwa,2018,6,59.67265044106319,25.046450591060562,61.20715419868708,5538.315669193198,13,0
Polonnaruwa,2018,7,61.9905921310484,29.64139239554837,64.47404596576378,1667.0264919236783,12,0
Polonnaruwa,2018,8,106.54615539893518,22.531901145060154,94.7269668392033,5005.42348849927,14,0
Polonnaruwa,2018,9,197.90350037398971,31.680627245162395,72.64733367349575,3409.761103488986,19,0
Polonnaruwa,2018,10,237.65787469137712,32.69006986038604,93.54914484648941,962.873943787181,32,0
Polonnaruwa,2018,11,286.83342618117547,33.12494501287195,69.66895486967115,619.6032264535378,24,0
Polonnaruwa,2018,12,242.43848092658254,27.69336943096325,65.01330821156135,1683.9685489357869,28,0
Polonnaruwa,2019,1,218.31469022250366,33.221452863822606,72.69237741653114,6994.068694163944,20,0
Polonnaruwa,2019,2,171.73209563325315,32.7241704195014,89.4231937976995,1891.8229815886998,23,0
Polonnaruwa,2019,3,216.22780735439719,23.236952027991297,70.02831762848294,4171.263021725366,27,0
Polonnaruwa,2019,4,258.2090125932748,26.087833061772194,72.95106177497227,6564.008442107114,25,0
Polonnaruwa,2019,5,224.50001042848749,29.424885324621584,75.90644944430898,2375.7381311743484,19,0
Polonnaruwa,2019,6,183.44667387585395,32.617860045252264,94.83557193570813,3392.3595260118,31,0
Polonnaruwa,2019,7,79.70875910896797,31.181534377958133,76.5387979172367,388.3196561821205,12,0
Polonnaruwa,2019,8,129.51277614886297,25.383465316549135,72.90433995047137,6334.922836914164,16,0
Polonnaruwa,2019,9,277.4490775058066,33.69062513605759,87.57465947421178,1014.4625745219831,31,0
Polonnaruwa,2019,10,268.1614603302998,28.384076556401688,64.10828541569822,1719.1681545166568,26,0
Polonnaruwa,2019,11,253.65616112871584,31.059785077901378,80.9400730694543,1223.4599405273912,23,0
Polonnaruwa,2019,12,161.03076934426645,31.716730712649518,79.57460884640646,3602.703795435121,19,0
Polonnaruwa,2020,1,271.2416703100906,32.81819145361617,62.832543945912086,578.7659307274932,20,0
Polonnaruwa,2020,2,56.552612581189265,30.231958534205486,85.4744627373429,6813.098269111781,16,0
Polonnaruwa,2020,3,179.4418645886595,32.37812813816669,65.69210963228575,5656.190164726101,20,0
Polonnaruwa,2020,4,233.7976510261949,25.510116206339184,79.94065948850732,802.4651459319657,24,0
Polonnaruwa,2020,5,248.3302094368123,22.40962686233326,65.39008030101131,4993.525671338398,28,0
Polonnaruwa,2020,6,92.37873195681081,24.00834895168208,88.95377887283163,6095.44642178325,15,0
Polonnaruwa,2020,7,171.35602037980595,29.815026438801183,94.99582245676238,2228.8426310576324,24,0
Polonnaruwa,2020,8,345.4961010538823,28.025600515828376,63.51311922836527,4802.026953552505,29,0
Polonnaruwa,2020,9,286.72490224034914,30.978925942340325,71.15738887684887,3701.9356210568726,19,0
Polonnaruwa,2020,10,174.70102709484283,25.763928718082635,85.2190629650579,2927.2307915903048,19,0
Polonnaruwa,2020,11,174.93807479163607,23.616383606030386,75.80729160708809,2989.2542125194504,23,0
Polonnaruwa,2020,12,296.10247443447815,29.915637288430702,82.81270475582605,5620.8265509920375,18,0
Polonnaruwa,2021,1,329.42879330192545,32.481657843182255,90.29668491552555,5918.493766032277,38,0
Polonnaruwa,2021,2,70.11113536825187,27.47823472587431,66.19476415133869,4397.7982448575785,5,0
Polonnaruwa,2021,3,55.155092653406115,33.81324585354288,79.49656116035146,5100.292476615632,15,0
Polonnaruwa,2021,4,254.37420199020562,23.720790790614984,67.50807781894721,1435.7636757158587,26,0
Polonnaruwa,2021,5,168.22512571405008,22.541169293027608,88.29605938527685,1797.7852477759718,24,0
Polonnaruwa,2021,6,266.00576384696984,28.61771456315884,66.47688442681253,5621.336618593204,23,0
Polonnaruwa,2021,7,179.49485000668702,27.84419058574047,77.02414935691466,4603.71196080007,19,0
Polonnaruwa,2021,8,171.8540893112292,23.10430750715654,79.79562768073825,3565.186626168436,26,0
Polonnaruwa,2021,9,187.1029794571755,31.74308135032468,87.15935679822559,1873.8662962817791,17,0
Polonnaruwa,2021,10,287.44563694689555,32.336634050973665,75.64953196085533,2001.9445530847713,16,0
Polonnaruwa,2021,11,245.17168222321732,24.07028165209563,65.60960597050186,5524.751759185947,19,0
Polonnaruwa,2021,12,273.3401884498793,28.21321768622512,86.71050214744278,5920.014251666945,21,0
Polonnaruwa,2022,1,170.2276072528852,33.28615380320572,61.992439841780396,1621.1328022422042,23,0
Polonnaruwa,2022,2,207.3498862986484,27.934436882344627,73.01659598657272,2958.0918222240384,17,0
Polonnaruwa,2022,3,223.97661818566596,23.060635207659647,66.39299795165151,4191.7197194957225,24,0
Polonnaruwa,2022,4,248.7458689108513,30.591501528144565,80.78096374886141,2763.3968125553893,32,0
Polonnaruwa,2022,5,79.76496511314434,30.74089272674574,89.56727839082777,4460.476542789541,11,0
Polonnaruwa,2022,6,274.5201537957048,28.307022955565074,86.76060003511338,2218.971486726591,30,0
Polonnaruwa,2022,7,215.24497424273457,27.153127822380434,64.07115593948043,1810.9842162800335,20,0
Polonnaruwa,2022,8,66.67452328497318,24.463458302636106,94.47653061753485,1157.653387292201,14,0
Polonnaruwa,2022,9,296.773002409716,31.607110694350546,77.68251067683141,4571.840096061166,37,0
Polonnaruwa,2022,10,156.54093741036087,33.372204125768526,63.85771670101064,6775.235874714097,19,0
Polonnaruwa,2022,11,173.36957728306237,22.741985002363645,90.84277133578257,1190.83036017704,19,0
Polonnaruwa,2022,12,318.9778786926512,22.169169177809042,64.15807349771873,5404.787466356036,24,0
Polonnaruwa,2023,1,136.5943043477126,22.269782487689543,82.98455056870561,6443.000174162558,19,0
Polonnaruwa,2023,2,306.3271960028919,28.82544641083154,94.01606437753819,4206.4478037300905,26,0
Polonnaruwa,2023,3,312.53533816722023,27.87706010243471,84.92238409474699,2382.118264215669,40,0
Polonnaruwa,2023,4,61.27981463202662,28.137277380023853,84.19241974570514,3420.3564167336745,11,0
Polonnaruwa,2023,5,348.66404409140796,23.095526336501642,81.51221165614604,6988.725103052954,33,0
Polonnaruwa,2023,6,141.69469305005524,33.81638946809244,62.53277274171088,3362.4539508052253,10,0
Polonnaruwa,2023,7,273.78763201490926,29.55527533589174,81.19523983865557,3809.863475601211,30,0
Polonnaruwa,2023,8,161.221715570973,29.0863736838226,72.6877991244189,637.1924246368044,17,0
Polonnaruwa,2023,9,127.3265696982942,27.78842675697225,61.203234955487886,2438.4394267031093,27,0
Polonnaruwa,2023,10,268.49666813694546,27.5225216261589,93.73973397306331,5738.341959414638,22,0
Polonnaruwa,2023,11,177.79876844964633,30.363952791141944,92.13059351071999,2684.811021578663,19,0
Polonnaruwa,2023,12,140.5401795591316,23.430875935879094,91.55024171155335,2964.182489402434,17,0
Polonnaruwa,2024,1,244.44426009810167,32.9790700937076,79.15799655159324,3113.4296590896856,29,0
Polonnaruwa,2024,2,135.95060879697974,29.487109780688492,64.26434657594565,369.23095013748423,16,0
Polonnaruwa,2024,3,165.86172068495307,22.491229062556712,67.50918275703181,5012.212644792572,14,0
Polonnaruwa,2024,4,164.14381335485206,26.729638159684306,93.27845723912455,6469.029974784035,21,0
Polonnaruwa,2024,5,132.0211653854259,24.61815633866371,76.33006098584318,1586.024450474817,13,0
Polonnaruwa,2024,6,88.76852118852531,31.69981176658287,92.23450159756348,6148.884776546296,21,0
Polonnaruwa,2024,7,300.680813148015,22.48478826340498,72.3519681886229,4063.8300627864196,27,0
Polonnaruwa,2024,8,200.10091962699727,30.085952496457264,61.05827562385205,5073.577926826822,23,0
Polonnaruwa,2024,9,244.86788322393448,27.674883952624697,90.86298530404373,2598.428791427252,17,0
Polonnaruwa,2024,10,316.3852258048466,26.957419117463616,79.45547945632671,3638.3028629134838,23,0
Polonnaruwa,2024,11,153.99625355600406,32.73103018207759,88.50158192987186,2402.4339217952556,26,0
Polonnaruwa,2024,12,279.81568412820684,22.537981247223023,66.21850449143803,3489.1279544825347,22,0
Badulla,2018,1,222.59566668235965,30.236974361596314,78.56665534531507,6993.6141352103705,25,0
Badulla,2018,2,313.1266825241385,22.523530553472654,66.62777423903043,6846.442139669042,37,0
Badulla,2018,3,238.385376287171,30.462969770766314,90.05380837343095,4132.102250572553,29,0
Badulla,2018,4,280.5217181081539,27.169090752779987,79.35192645702936,1794.369659263668,35,0
Badulla,2018,5,165.01528970490259,22.539877668195597,93.91883232961143,2239.6614469944825,25,0
Badulla,2018,6,174.11933621734977,28.69102487902824,90.68455708771532,3050.2496891013343,21,0
Badulla,2018,7,74.2237818830268,28.584106559635835,89.7142564566557,2960.6666600446897,18,0
Badulla,2018,8,259.06773850128616,23.327366906623116,65.784431441511,4521.757319828769,17,0
Badulla,2018,9,276.731157584888,30.082253656409776,86.45647507056812,6502.940349174472,25,0
Badulla,2018,10,142.07286775991957,25.27824100489496,94.21241643744796,2326.2152337564703,21,0
Badulla,2018,11,58.22017168859047,23.07376587455623,90.95358558005643,869.1327268996819,22,0
Badulla,2018,12,213.50732028379196,32.53944833750663,89.09992136891591,614.7890610319221,19,0
Badulla,2019,1,327.3301383693009,32.699413020446485,93.68424133783225,4893.587137228512,25,0
Badulla,2019,2,105.53987010047075,33.152417957205905,88.69837904111525,5800.749615628078,13,0
Badulla,2019,3,77.58896716044934,27.006441188095128,84.62463179133817,2451.60791200069,17,0
Badulla,2019,4,226.4732329596104,29.927539280048244,80.64909726115783,1970.623815199557,29,0
Badulla,2019,5,114.75053144422355,23.62659422764905,86.5868392587588,751.214442249195,19,0
Badulla,2019,6,187.48946958191232,27.80151928634845,81.290415334964,3714.367154835437,25,0
Badulla,2019,7,280.13886227097487,23.80659992305175,81.41714769142158,4228.676783369821,22,0
Badulla,2019,8,207.41679970285765,28.149590889118002,76.38482954704959,3541.0343043081607,28,0
Badulla,2019,9,92.33921811083371,24.2306465314761,86.45320535581301,4370.1945241915455,14,0
Badulla,2019,10,307.29744616957396,33.340635130425376,65.00235681063988,5908.692503156498,25,0
Badulla,2019,11,282.09843847851874,22.05279063648699,88.5878179447668,2789.9529759170546,25,0
Badulla,2019,12,56.54542501597696,27.865077654474213,66.12320202573041,2393.517832869781,9,0
Badulla,2020,1,312.42108658842716,26.424642902595178,70.40932455599565,5589.470785655902,27,0
Badulla,2020,2,50.722182128871616,30.568905086612453,89.29790172473906,3717.17432859632,13,0
Badulla,2020,3,154.33815783443993,22.05711209007761,67.24814816012345,6948.210248827139,17,0
Badulla,2020,4,235.46857811015545,28.66080591733106,73.47444088779002,4643.746318021359,20,0
Badulla,2020,5,269.5918436301048,26.559507241221525,78.32026312948233,3641.8650480815295,20,0
Badulla,2020,6,305.5565669811666,24.656875390487546,61.07100241285664,6073.179176840295,26,0
Badulla,2020,7,349.684215501801,29.774092595025728,94.75607604141277,1668.7983003842887,26,0
Badulla,2020,8,124.498858115697,25.717681484696875,73.22848703361132,5080.981056789901,10,0
Badulla,2020,9,233.1717189006602,31.28791980413868,76.42350273101081,6932.100717989467,27,0
Badulla,2020,10,310.10856136401003,25.771959562006394,88.88952179620536,4100.423745561086,34,0
Badulla,2020,11,104.80894655987319,26.11587735836023,80.81667734441437,996.6650701529737,28,0
Badulla,2020,12,338.8790367112764,29.586413203942875,84.67208989281437,3925.6869306918284,37,0
Badulla,2021,1,219.7644782911233,23.02065466546527,73.23474326468298,4818.745841948994,27,0
Badulla,2021,2,340.13318828695265,30.02019542626074,91.7241192069786,6096.0942416263,29,0
Badulla,2021,3,54.595454330205385,24.829061644753295,83.71514234813725,2944.987052253502,14,0
Badulla,2021,4,250.46170572821677,30.954213532258585,75.69198429620172,2060.6861126223075,25,0
Badulla,2021,5,330.8428030859401,29.193804534894504,81.30401526808052,6050.826046613024,30,0
Badulla,2021,6,175.28934024586596,33.77222173592577,80.37323444356431,4196.246476708293,28,0
Badulla,2021,7,51.32572077384373,33.02605013273327,72.30032755057611,1504.014690830125,8,0
Badulla,2021,8,87.55643377560133,23.053603181551342,87.53271068579217,6676.964608662686,21,0
Badulla,2021,9,188.41144666937214,26.221856705037116,76.57464526805086,790.0011780287358,36,0
Badulla,2021,10,182.5696147322672,31.770531965236692,75.80283705615673,2636.880853577025,26,0
Badulla,2021,11,266.2042004671023,29.720043587908744,62.707698232954485,887.3607125143025,28,0
Badulla,2021,12,199.68683384078452,30.391667077437525,64.10468624947677,2354.5508565163987,15,0
Badulla,2022,1,60.35704429034939,32.643336212961756,86.44635880829466,3627.6106593445966,13,0
Badulla,2022,2,218.43522319005712,29.493378633617535,88.20436530680675,6851.157895038395,19,0
Badulla,2022,3,59.813436830559766,24.80517514749235,82.08792685703948,1567.5434147464089,16,0
Badulla,2022,4,261.51088521859117,22.280878427837067,76.99162503550917,787.9580870156642,21,0
Badulla,2022,5,277.929911286107,22.754482665552008,89.05917334495112,5576.397910051806,25,0
Badulla,2022,6,257.40867770638727,24.879345498089627,93.42856869257781,758.1582893347301,23,0
Badulla,2022,7,276.09726141342344,24.98245977724733,65.68918498568556,6871.499751567626,18,0
Badulla,2022,8,57.704280669937766,22.234002177610535,79.28277911545729,802.6400468632551,11,0
Badulla,2022,9,281.14604960639326,29.45295083617674,93.37825044580913,6355.424765444272,28,0
Badulla,2022,10,332.21226849251724,25.879735594776086,62.72460287907965,4951.1366643860165,32,0
Badulla,2022,11,127.92394385285967,33.23892370368105,93.3670703534648,1426.6378909804903,14,0
Badulla,2022,12,65.69888898041361,29.057640315568182,63.62100355343297,5391.816754526446,10,0
Badulla,2023,1,241.42211951295192,32.60474247426724,91.78899347745255,1530.8367913660627,28,0
Badulla,2023,2,100.23348696901559,24.479843146022418,67.60633553757408,3241.9626025082875,14,0
Badulla,2023,3,311.54364696831766,29.914425586005585,92.99621523107456,6350.0049329449685,31,0
Badulla,2023,4,138.02530811393743,29.712515838361295,93.00007685123572,2310.974717037289,18,0
Badulla,2023,5,231.97544817090485,30.960275097882505,60.198445731583895,3783.6121324642095,26,0
Badulla,2023,6,297.73862133045964,22.680895350409923,71.03279140968809,4084.8047113080584,24,0
Badulla,2023,7,132.13421703455407,29.49374478048461,89.12287963221847,1068.0058791507215,15,0
Badulla,2023,8,176.69654500375606,31.680841259026295,74.40998091544071,5535.952500032419,17,0
Badulla,2023,9,249.89311582357095,28.32722019198887,82.23493413941486,6901.408457551934,20,0
Badulla,2023,10,69.07613097401651,22.7809932563414,92.86622540532741,2327.957385271038,7,0
Badulla,2023,11,53.44467591513311,27.417530092239687,62.30125329443041,4373.725321362599,5,0
Badulla,2023,12,154.4151615465301,28.98142993707639,81.45596520408739,4775.451194240597,14,0
Badulla,2024,1,183.4953101145845,31.73121169807675,94.44860776586762,5251.156398506549,16,0
Badulla,2024,2,198.7816424089509,32.41731406048898,94.11665903299968,6965.4369932451855,18,0
Badulla,2024,3,292.06801879554996,32.07394371009402,67.93025114198369,642.5425878305612,28,0
Badulla,2024,4,185.60001107260405,33.95392602656793,78.12172074431989,4354.923554046943,21,0
Badulla,2024,5,232.2293168158187,22.784391022073464,66.55751326530691,3488.6243213232724,13,0
Badulla,2024,6,196.9055771283644,27.896566392671843,81.21175160620379,3363.241275056154,23,0
Badulla,2024,7,217.56255256732257,22.29166185035171,81.38248911997512,913.2343084631855,25,0
Badulla,2024,8,179.53053791752475,22.88832294998087,78.37465432069394,6129.859514775968,21,0
Badulla,2024,9,91.95178077622003,33.078149687995804,94.5633806723639,3165.27543621513,13,0
Badulla,2024,10,161.0169491113869,22.902111283187352,89.1661553925303,1538.1933390578363,16,0
Badulla,2024,11,315.061514584361,30.80409174304785,87.82488280161951,2885.7340020814913,30,0
Badulla,2024,12,294.53388408065103,31.257128005750253,89.62863544506943,1716.472616730163,21,0
Monaragala,2018,1,72.76217731546208,31.56580827695391,88.31386465556557,3566.9763108643156,13,0
Monaragala,2018,2,327.96788598915555,24.211049661031282,78.51861213388436,5168.352750019649,30,0
Monaragala,2018,3,232.2744308135129,27.932718591526488,60.14666136759699,2193.060862954761,18,0
Monaragala,2018,4,85.52180267427697,24.96034389723784,67.58971356203735,6572.076435206539,15,0
Monaragala,2018,5,227.0976962116514,23.730224079017614,82.65636864946,4455.201040696949,33,0
Monaragala,2018,6,94.80856652003118,28.311790101627405,63.1234924684958,3540.7195555876924,9,0
Monaragala,2018,7,301.9421175771935,23.326154312661632,74.20306615097572,6361.019544861521,28,0
Monaragala,2018,8,249.24100476177566,28.785128582496725,74.8667530434751,3783.5312421090553,21,0
Monaragala,2018,9,126.9584953189102,29.867824715041927,80.25655299161721,2691.8438456233675,19,0
Monaragala,2018,10,203.77456778432222,32.282088879356635,93.5419269709703,1438.0012390834077,14,0
Monaragala,2018,11,126.2713567100495,33.951095904925936,60.62687723186335,5035.3018066063305,7,0
Monaragala,2018,12,210.15316200006055,33.86748822009789,83.52958538133883,1725.3958934157868,23,0
Monaragala,2019,1,174.6927482389941,29.785067586920544,74.40170587043811,5863.24862948363,31,0
Monaragala,2019,2,201.30249713184455,24.3902972052723,88.79427479185996,5691.676370945352,20,0
Monaragala,2019,3,303.35024425204097,33.744606016626385,91.16959765635289,6049.0433384998405,25,0
Monaragala,2019,4,98.88597961789485,30.600740238206946,88.49694218269379,5916.446061147426,7,0
Monaragala,2019,5,298.1823418654034,29.89343322960584,90.8071033421448,2602.555150152993,38,0
Monaragala,2019,6,77.74026348880977,26.75464280078367,83.19295772410271,6244.091773946121,17,0
Monaragala,2019,7,68.57543042364202,33.572824155423675,85.75716295537482,2428.1950793793926,4,0
Monaragala,2019,8,181.92372311402855,31.101249734957236,62.292701874219766,319.9320627332744,16,0
Monaragala,2019,9,158.02520440137727,23.718648787366412,72.57689799946293,4130.050748839545,18,0
Monaragala,2019,10,91.739507490259,32.886143127558896,67.94798144934806,6107.561487081502,6,0
Monaragala,2019,11,55.627869540376764,22.289916665431797,66.66302488856634,4565.132297275179,16,0
Monaragala,2019,12,231.72934182108307,31.930850287119334,93.1657821386624,4320.425911903718,24,0
Monaragala,2020,1,79.04254527480812,31.601511146385747,70.80681136401398,2158.839859704644,6,0
Monaragala,2020,2,211.443287954468,28.285850753841892,90.55706430181789,393.4387218736699,19,0
Monaragala,2020,3,210.87341717450164,25.08464710502558,75.22091110645589,5725.40033366839,14,0
Monaragala,2020,4,211.5821382604097,29.480851599019466,64.23714802351616,6444.904471098225,20,0
Monaragala,2020,5,216.81404380229085,32.38216844631643,63.33187431091012,1590.6680776376384,18,0
Monaragala,2020,6,55.080041949431134,28.731333654723116,87.07692285950176,3108.724025025738,20,0
